EXPERIMENT	TYPE	EVENT	DIRECTION
HepG2-SRRM2-KD	Intron	HsaINT0184705	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0128127	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0012297	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0089747	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0152400	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0016219	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0113809	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0033241	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1002034	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1046482	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047053	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0082254	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140456	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1041078	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047699	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0078859	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0115412	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0136031	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0120066	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0059339	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0135781	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1043923	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0170965	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0115007	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0179812	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1017517	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0157228	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1018151	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1040690	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1014792	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0182021	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0099798	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0062948	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0167818	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1006651	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0188404	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1021230	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0152399	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0009972	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0138617	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0088643	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140132	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0124278	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0188142	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0013937	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1023435	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0049014	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0169129	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0040340	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0160469	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0077446	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0021236	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1000341	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0099582	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0186373	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1008417	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1027505	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1015206	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1022449	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047112	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0153578	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1005631	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0086021	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0133112	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1000864	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047461	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0044536	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0029964	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1015293	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0082434	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0089964	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0038213	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140593	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0099230	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0163970	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0188137	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0088649	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0008612	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1020778	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0086180	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1013950	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0082054	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1041424	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0068570	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1019462	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0027109	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0079728	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0188873	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1029530	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0156354	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0012027	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0112442	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0056092	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0168243	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0007008	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0059513	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1014473	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1007574	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1012511	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0061162	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1019626	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0115028	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1013118	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0090322	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0031721	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0162527	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0089927	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0035110	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0123365	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0021283	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0129090	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0103077	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0164753	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0023307	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0135985	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0037075	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1041401	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1022587	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1003401	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0137618	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0059595	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0033466	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1024326	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0005458	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0103976	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0092105	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0113967	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1023429	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140582	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0007578	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1004112	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0113164	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0017605	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0178651	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1042392	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0087275	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1026128	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0000824	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0163430	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0029825	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1023458	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1022298	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0149547	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0172907	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1026845	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0135771	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0029582	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1016833	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1039890	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0148624	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0066443	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1013371	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0156353	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0035787	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0102934	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1024357	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0010203	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0035117	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1029528	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0069496	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0130703	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1003175	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0158799	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0128115	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047332	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0080996	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0147996	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0141554	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0067763	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0092722	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1024409	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0034256	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140585	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0027976	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1013657	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0060395	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1008458	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1026357	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0127528	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0058588	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1028396	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1037579	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0178028	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0029938	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0124209	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0152327	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0099233	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0053334	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0097966	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0149000	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0043466	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0104261	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0123878	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0057233	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0084791	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0027974	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1044241	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1025448	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1040109	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1037294	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0001234	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0113163	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0056280	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1010288	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1037745	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0078868	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0168692	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1028004	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0088646	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1029105	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1014211	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0061911	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0113699	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1044618	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0028872	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0094044	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0118703	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0007724	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1023461	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0185295	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047057	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0081989	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0047509	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0168242	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0066449	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0147161	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0010375	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1022430	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1013960	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0147495	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0003493	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0022748	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0038717	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1045472	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140583	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0080998	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0157566	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0186195	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0019657	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0047508	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0034923	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0187469	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0157476	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0129592	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1016835	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0082091	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0165806	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047667	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0082051	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0135778	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0074555	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0048571	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1007037	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1015716	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1032283	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0125261	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0164502	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0034924	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0064336	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0104683	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0028873	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1047714	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0025215	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0113812	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0088424	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0124709	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0046596	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0113160	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0132810	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0029045	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0135979	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0127985	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0159283	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0132885	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0079050	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0110434	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1021229	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1004816	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0071143	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0030531	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0064619	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0173694	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0177894	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0142695	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0088644	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0187603	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0001253	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0186803	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0113190	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0027964	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0027108	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0145474	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1044405	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0033222	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0170073	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0187141	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0151927	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0188311	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0055635	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0132651	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1001487	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0037674	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0052398	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1037141	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0067752	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0023122	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0027749	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0102461	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0004698	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0025205	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0092749	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1041873	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0143800	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0024293	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0154622	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1010482	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0044466	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0044541	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1014313	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0063000	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0071952	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0060165	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0129054	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0131124	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0136677	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0036438	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0141568	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0113961	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1046425	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0121197	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0099014	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0187377	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1006429	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0160400	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0089280	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0186194	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0008464	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0127981	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0119997	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1007087	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0088108	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0012431	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0030190	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1002725	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0188371	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0025212	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0131919	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1002297	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0062589	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0184012	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0130905	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0186196	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140385	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0096914	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0159134	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0031809	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0115003	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0077619	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0139028	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0148748	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0094447	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0187281	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0184011	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0069829	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0148998	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0036437	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1016839	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0121565	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0132662	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0156355	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0092142	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0144558	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0033395	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0131246	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0088107	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0016559	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0047093	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1014472	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0080999	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1019288	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0099929	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1004644	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0151932	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0113947	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0026928	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1006274	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0027390	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0041901	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1001323	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1011193	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0033394	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0151925	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140584	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140591	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1035443	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1039077	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0029044	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0184681	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0072147	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0059645	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0056275	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0066452	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0064739	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0092723	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0078805	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0050569	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1016817	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1008966	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1018152	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1006428	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0177896	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1013185	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0078810	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0090865	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1015828	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0151930	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140594	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0136686	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0139883	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1037293	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1016155	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1029907	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0149001	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0113810	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1026127	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0121574	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0177895	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1022796	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0029580	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0018237	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0097964	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1029777	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0008386	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1011674	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0154746	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1007149	DOWN
